,address,issue_reported,location_latitude,location_longitude,published_date
9135,2200-2400 N Ih 35 Sb,Traffic Hazard,30.283194,-97.72716,2017-12-14
9136,1937-2115 S Ih 35 Svrd Nb,Crash Service,30.236729,-97.738992,2017-12-14
9137,120 W Oltorf St,Crash Service,30.23939,-97.754479,2017-12-14
9138,4337 N FM 620 RD,TRFC HAZD/ DEBRIS,30.390808,-97.909359,2017-12-14
9139,Hathaway Dr & Doris Dr,Crash Service,30.363728,-97.726654,2017-12-14
9140,310 E PARSONS ST,COLLISN/ LVNG SCN,30.3406,-97.554978,2017-12-15
9141,Balcones Dr & Northland Dr,Traffic Hazard,30.337419,-97.75705,2017-12-14
9142,5331-5625 S Mopac Expy Nb,Traffic Hazard,30.228326,-97.829192,2017-12-14
9143,Nuckols Crossing Rd & Grelle Ln,COLLISION WITH INJURY,30.157528,-97.764547,2017-12-14
9144,1000-1021 E 7th St,Traffic Hazard,30.265824,-97.731508,2017-12-14
9145,N FM 620 RD & SWING LN,TRFC HAZD/ DEBRIS,30.389136,-97.941049,2017-12-14
9146,4500 N Ih 35 Nb,Traffic Hazard,30.302623,-97.714636,2017-12-14
9147,Airport Blvd & Springdale Rd,Crash Service,30.26561,-97.695509,2017-12-14
9148,3600-4012 Warehouse Row,Crash Service,30.220715,-97.75818,2017-12-14
9149,Camp Craft Rd & Bee Caves Rd,COLLISION,30.282787,-97.810285,2017-12-14
9150,E 8th St & N Ih 35 Svrd Sb,Crash Urgent,30.267725,-97.734299,2017-12-15
9151,2500 S Ih 35 Sb,Traffic Hazard,30.231499,-97.742623,2017-12-14
9152,13817-13900 N Us 183 Hwy Nb,Traffic Hazard,30.468961,-97.797019,2017-12-14
9153,W Parmer Ln & Tomanet Trl,Crash Service,30.418295,-97.700912,2017-12-14
9154,9500 N Ih 35 Sb,Traffic Hazard,30.360439,-97.686762,2017-12-14
9155,2110 W Slaughter Ln,Crash Service,30.173803,-97.826429,2017-12-14
9156,2300 E Ben White Blvd Eb,Traffic Hazard,30.21575,-97.739267,2017-12-14
9157,Opening 6th,Traffic Hazard,0,0,2017-12-15
9158,500 Rio Grande St,Traffic Impediment,30.268998,-97.74987,2017-12-14
9159,906-1114 Bastrop Hwy Sb,Traffic Hazard,30.227152,-97.68313,2017-12-14
9160,512 W Stassney Ln,Crash Service,30.207882,-97.780309,2017-12-14
9161,516 W Oltorf St,Crash Service,30.241461,-97.758228,2017-12-14
9162,9826 North Lake Creek Pkwy,Crash Service,30.472906,-97.792549,2017-12-14
9163,Spicewood Club Dr & Brandywine Cir,Traffic Impediment,30.437109,-97.806742,2017-12-14
9164,1308 W Anderson Ln,Crash Urgent,30.35066,-97.719288,2017-12-14
9165,1000-2409 E Anderson Ln Eb,Traffic Hazard,30.328412,-97.677734,2017-12-14
9166,6600-6819 S Ih 35 Svrd Nb,Traffic Hazard,30.189397,-97.770743,2017-12-14
9167,3050-3224 Northland Dr,Crash Urgent,30.336109,-97.754579,2017-12-14
9168,6900 S Ih 35 Sb,Traffic Hazard,30.18668,-97.773312,2017-12-14
9169,W Dittmar Rd & S 1st St,Crash Urgent,30.183876,-97.792672,2017-12-14
9170,10100 S Ih 35 Sb,Traffic Hazard,30.15304,-97.7917,2017-12-14
9171,LISA DR & AQUA AZUL CT,TRFC HAZD/ DEBRIS,30.335271,-97.876118,2017-12-14
9172,7625 N Ih 35 Svrd Nb,Crash Urgent,30.337987,-97.700105,2017-12-14
9173,LINDEN RD & PEARCE LN,COLLISION WITH INJURY,30.147337,-97.578075,2017-12-15
9174,E Oltorf St & Burleson Rd,Traffic Hazard,30.231656,-97.736004,2017-12-14
9175,0 S Mopac Sb At Southwest Trn,Traffic Hazard,30.237494,-97.82311,2017-12-15
9176,6700-6718 Poncha Pass,Traffic Impediment,30.228012,-97.875777,2017-12-14
9177,5100-5408 Bolm Rd,Crash Urgent,30.259437,-97.69279,2017-12-14
9178,4503 N Fm 620 Rd,COLLISION,30.387814,-97.893652,2017-12-14
9179,Burleson Rd & Catalina Dr,Traffic Hazard,30.224114,-97.734844,2017-12-14
9180,Guadalupe St & Airport Blvd,Traffic Hazard,30.333941,-97.716941,2017-12-14
9181,778-783 E Braker Ln,Traffic Hazard,30.376955,-97.675616,2017-12-15
9182,5716 Nijmegen Dr,Crash Service,30.16958,-97.618005,2017-12-14
9183,Research Blvd Svrd Nb & Burnet Rd,Traffic Hazard,30.373504,-97.726291,2017-12-14
9184,NUCKOLS CROSSING RD & GRELLE LN,COLLISION WITH INJURY,30.157528,-97.764547,2017-12-14
9185,7914-8023 W US 290 HWY,Traffic Hazard,30.229306,-97.889341,2017-12-14
9186,11500 N Mopac Expy Sb,Traffic Hazard,30.404361,-97.72642,2017-12-14
9187,N Fm 620 Rd & Comanche Trl,TRFC HAZD/ DEBRIS,30.394344,-97.869123,2017-12-14
9188,6800-6819 E Us 290 Hwy Svrd Eb,Traffic Hazard,30.320853,-97.688994,2017-12-14
9189,6508-6513 Manor Rd,Crash Urgent,30.308976,-97.669096,2017-12-14
9190,15800-15821 Central Commerce Dr,COLLISN/ LVNG SCN,30.449109,-97.655937,2017-12-14
9191,6511 S Ih 35 Svrd Nb,Crash Service,30.190412,-97.769982,2017-12-14
9192,E Howard Ln & Dessau Rd,Traffic Hazard,30.403591,-97.638453,2017-12-14
9193,E Slaughter To Brandt Ramp & Brandt Rd,Crash Urgent,30.158544,-97.776595,2017-12-14
9194,9011-9099 Research Blvd Nb,Traffic Hazard,30.373267,-97.726378,2017-12-14
9195,6400-6711 N Fm 620 Rd,COLLISION WITH INJURY,30.397047,-97.858333,2017-12-14
9196,4801 Turnstone Dr,Crash Service,30.187558,-97.74736,2017-12-14
9197,3200-3316 Ed Bluestein Blvd Sb,Traffic Hazard,30.266821,-97.670757,2017-12-14
9198,6300-blk Fm 2244 Rd,COLLISION,30.296612,-97.831882,2017-12-14
9199,SOUTHWEST PKWY & W SH 71,COLLISION WITH INJURY,30.275436,-97.914203,2017-12-15
9200,5100 N MOPAC EXPY SB,Traffic Hazard,30.330988,-97.755905,2017-12-22
9201,1701 E WILLIAM CANNON DR,Crash Urgent,30.189208,-97.767899,2017-12-22
9202,13516-14441 S Turnersville Rd,LOOSE LIVESTOCK,30.08782,-97.781653,2017-12-22
9203,E US 290 HWY EB & N FM 973 RD,TRFC HAZD/ DEBRIS,30.349292,-97.538573,2017-12-22
9204,Harris Branch Pkwy & E Braker Ln,Crash Service,30.342377,-97.613317,2017-12-22
9205,Grooms St & E 38th St,Crash Service,30.299864,-97.73214,2017-12-22
9206,1712-1739 W 6TH ST,Crash Service,30.276755,-97.766182,2017-12-22
9207,16500-16741 W Sh 71,COLLISION WITH INJURY,30.319974,-98.006566,2017-12-22
9208,E William Cannon Dr & S Ih 35 Svrd Sb,Traffic Hazard,30.190674,-97.770881,2017-12-22
9209,3001-3311 W Wells Branch Pkwy,COLLISION,30.440031,-97.695575,2017-12-22
9210,5910 Johnny Morris Rd,Crash Service,30.292369,-97.653273,2017-12-22
9211,7200-7305 Fm 2222 Rd,Traffic Hazard,30.370224,-97.802478,2017-12-22
9212,0 Packsaddle To Ben Whit Eb Ramp,Crash Urgent,30.230915,-97.791021,2017-12-22
9213,700-812 S CAPITAL OF TEXAS HWY SB,Traffic Hazard,30.293041,-97.828405,2017-12-22
9214,6009 Daffodil Dr,Traffic Impediment,30.211635,-97.717083,2017-12-22
9215,Airport Blvd & Manor Rd,Traffic Hazard,30.286254,-97.706374,2017-12-22
9216,Harris Branch Pkwy & E Braker Ln,Crash Service,30.342377,-97.613317,2017-12-22
9217,S Congress Ave & E Oltorf St,Crash Urgent,30.238795,-97.753554,2017-12-22
9218,E Riverside Dr & Crossing Pl,Crash Urgent,30.231659,-97.717471,2017-12-22
9219,2213 Airport Blvd,Crash Service,30.28567,-97.705993,2017-12-22
9220,Dessau Rd & Wandering Way,Traffic Hazard,30.369962,-97.667442,2017-12-22
9221,Westlake Dr & Bee Caves Rd,COLLISION,30.281517,-97.80867,2017-12-22
9222,1500 N IH 35 SB,Crash Urgent,30.274725,-97.731522,2017-12-22
9223,2504 Chaparral Trl,Crash Service,30.19592,-97.74858,2017-12-22
9224,13401 Escarpment Blvd,Crash Service,30.168193,-97.913027,2017-12-22
9225,850-923 E Braker Ln,Crash Urgent,30.376042,-97.673747,2017-12-22
9226,6000 S Ih 35 Nb,Crash Urgent,30.196537,-97.765449,2017-12-22
9227,4600-5217 Spicewood Springs Rd,Traffic Hazard,30.375088,-97.760293,2017-12-22
9228,15623-15731 Hamilton Pool Rd,COLLISION WITH INJURY,30.306092,-97.995638,2017-12-22
9229,S Ih 35 Svrd Sb & E Oltorf St,Traffic Hazard,30.23385,-97.741652,2017-12-22
9230,8496-8497 SPRINGDALE RD,Traffic Hazard,30.328747,-97.654903,2017-12-22
9231,9414 N Lamar Blvd,Crash Service,30.363354,-97.696895,2017-12-22
9232,13800 N IH 35 SB,Traffic Hazard,30.427219,-97.67105,2017-12-22
9233,0 Payton Gin To Research Nb Ramp,Traffic Hazard,30.371921,-97.723404,2017-12-22
9234,12500 N Mopac Expy Sb,Traffic Hazard,30.42073,-97.704266,2017-12-22
9235,1900-2517 LOHMANS FORD RD,TRFC HAZD/ DEBRIS,30.401016,-97.98197,2017-12-22
9236,Bluebonnet Ln & S Lamar Blvd,Crash Urgent,30.246924,-97.777183,2017-12-22
9237,12000 N IH 35 NB,Crash Urgent,30.386042,-97.672907,2017-12-22
9238,E 15th St & N Ih 35 Svrd Nb,Traffic Hazard,30.274611,-97.730983,2017-12-22
9239,Fm 2222 Rd & Bell Mountain Dr,Traffic Hazard,30.377188,-97.805483,2017-12-22
9240,4500 N Ih 35 Sb,Traffic Hazard,30.302153,-97.715177,2017-12-22
9241,13600-14211 MC NEIL RD,COLLISION,30.44931,-97.725734,2017-12-22
9242,Lakeline Mall Dr & North Lake Creek Pkwy,Crash Urgent,30.475234,-97.793878,2017-12-22
9243,W Oltorf St & S 1st St,Crash Urgent,30.242111,-97.759622,2017-12-22
9244,6501 W Us 290 Hwy,Traffic Hazard,30.234508,-97.863284,2017-12-22
9245,10000-10101 N Capital Of Texas Hwy Nb,Crash Urgent,30.390037,-97.73539,2017-12-22
9246,7300-7399 Latta Dr,Traffic Hazard,30.216417,-97.846258,2017-12-22
9247,Manchaca Rd & Berkett Dr,Traffic Hazard,30.210518,-97.803619,2017-12-22
9248,18400-blk Cameron Rd,LOOSE LIVESTOCK,30.435262,-97.526589,2017-12-22
9249,Research Blvd Svrd Nb & Great Hills Trl,Traffic Hazard,30.394079,-97.745978,2017-12-22
9250,2900 E 12th St,Crash Service,30.27563,-97.70824,2017-12-22
9251,21120 W Sh 71,COLLISION,30.352803,-98.06439,2017-12-22
9252,9508-9558 Old Lockhart Rd,Traffic Hazard,30.15164,-97.764825,2017-12-22
9253,11001-11019 Lakeline Mall Dr,Crash Urgent,30.472276,-97.800587,2017-12-22
9254,Turnersville Rd & Fm 1625 Rd,TRFC HAZD/ DEBRIS,30.07486,-97.735431,2017-12-22
9255,Research Blvd Svrd Sb&n Capital Of Texas Hwy,Crash Service,30.389242,-97.745764,2017-12-22
9256,14010 N Us 183 Hwy Svrd Sb,Crash Service,30.474848,-97.799999,2017-12-22
9257,5017 W Us 290 Hwy Svrd Eb,Crash Service,30.234089,-97.822812,2017-12-22
9258,8515 S Ih 35 Svrd Nb,zSTALLED VEHICLE,30.17095,-97.783067,2017-12-22
9259,8375-8429 E Ben White Blvd Eb,Traffic Hazard,30.22233,-97.67841,2017-12-22
9260,8422 S Sh 130 Nb,COLLISION,30.134466,-97.665987,2017-12-22
9261,N Lamar Blvd Svrd Sb & Research Blvd Svrd Sb,Traffic Hazard,30.347547,-97.713117,2017-12-23
9262,14100 N Ih 35 Nb,Traffic Hazard,30.430929,-97.67018,2017-12-23
9263,W Braker Ln & Jollyville Rd,Traffic Hazard,30.400695,-97.748892,2017-12-23
9264,9309-9639 Escarpment Blvd,Traffic Impediment,30.20089,-97.878213,2017-12-23
9265,2908 Loyola Ln,Crash Urgent,30.3135,-97.672451,2017-12-23
9266,24200-BLK W SH 71,TRFC HAZD/ DEBRIS,30.398672,-98.090594,2017-12-23
9267,8918-9199 N Lamar Blvd,Crash Urgent,30.360388,-97.69849,2017-12-23
9268,2100-2425 E Ben White Blvd Eb,Traffic Hazard,30.216046,-97.742853,2017-12-23
9269,10600 Man O War Ave,BLOCKED DRIV/ HWY,30.135692,-97.678039,2017-12-23
9270,1800-1843 Colony Creek Dr,Crash Urgent,30.369805,-97.716986,2017-12-23
9271,2903-3309 S Capital Of Texas Hwy Nb,Crash Service,30.251783,-97.807223,2017-12-23
9272,7400 Loyola Ln,zSTALLED VEHICLE,30.296848,-97.639346,2017-12-23
9273,160 W Slaughter Ln,Crash Service,30.167278,-97.791069,2017-12-23
9274,4800 S IH 35 SB,Traffic Hazard,30.206999,-97.757354,2017-12-23
9275,Kellam Rd & Pearce Ln,LOOSE LIVESTOCK,30.163682,-97.611055,2017-12-23
9276,Mount Larson Rd & Westlake Dr,TRFC HAZD/ DEBRIS,30.300561,-97.788884,2017-12-23
9277,11700-11924 N Sh 130 Sb,TRFC HAZD/ DEBRIS,30.346545,-97.594064,2017-12-23
9278,Spicewood Springs Rd & Rustic Rock Dr,Traffic Hazard,30.430139,-97.781239,2017-12-23
9279,12400 Fm 1826 Rd,COLLISION WITH INJURY,30.184016,-97.928881,2017-12-23
9280,2401-2433 S Pleasant Valley Rd,Crash Urgent,30.227463,-97.727735,2017-12-23
9281,10100-10424 N Sh 130 Sb,Traffic Hazard,30.314136,-97.572971,2017-12-23
9282,Lamplight Village Ave & Scofield Ridge Pkwy,Crash Urgent,30.428182,-97.689093,2017-12-23
9283,7131 Wood Hollow Dr,Traffic Hazard,30.353873,-97.752871,2017-12-23
9284,9322 FM 812 RD,COLLISION WITH INJURY,30.159793,-97.683789,2017-12-24
9285,7748 W Us 290 Hwy,Traffic Hazard,30.228983,-97.885246,2017-12-23
9286,1300-1329 S Capital Of Texas Hwy Nb,Traffic Hazard,30.278087,-97.819814,2017-12-23
9287,Burleson Rd & S Us 183 Hwy Nb,Crash Urgent,30.182873,-97.687638,2017-12-23
9288,N Sh 130 Nb & N 130 Nb To Gregg Manor Ramp,TRFC HAZD/ DEBRIS,30.364032,-97.584307,2017-12-23
9289,16400-blk N Ih 35 Svrd Nb,COLLISION,30.466234,-97.669074,2017-12-23
9290,5200 N Ih 35 Sb,Traffic Hazard,30.311053,-97.709589,2017-12-23
9291,W Braker Ln & Stonelake Blvd,Crash Urgent,30.398969,-97.739269,2017-12-23
9292,20400-20719 W Sh 71,TRFC HAZD/ DEBRIS,30.34766,-98.05495,2017-12-23
9293,10625 W Parmer Ln,Crash Service,30.498927,-97.776182,2017-12-23
9294,0 W Sh 71 & W Us 290 Hwy Wb,Traffic Hazard,30.233335,-97.874689,2017-12-23
9295,HORSETHIEF TRL & SECTION HOUSE RD,TRFC HAZD/ DEBRIS,30.120831,-97.832174,2017-12-23
9296,8500 Cameron Rd,Traffic Hazard,30.341281,-97.680638,2017-12-23
9297,Mimebark Way & Wideleaf Dr,COLLISION,30.255102,-97.57707,2017-12-23
9298,N Ih 35 Svrd Nb & E 15th St,Traffic Hazard,30.274611,-97.730983,2017-12-23
9299,9108-9418 S IH 35 SVRD SB,Crash Service,30.165601,-97.787589,2017-12-23
9300,1001-1031 W Parmer Ln,Crash Service,30.407905,-97.675694,2017-12-23
9301,Sherwood Rd & Albert Rd,Traffic Impediment,30.192961,-97.805246,2017-12-23
9302,4600-5222 Ed Bluestein Blvd Sb,Traffic Hazard,30.287514,-97.665009,2017-12-23
9303,5408-5714 N Capital Of Texas Hwy Sb,Traffic Hazard,30.35303,-97.795046,2017-12-23
9304,E Riverside Dr & Edgecliff Ter,zSTALLED VEHICLE,30.249233,-97.737318,2017-12-23
9305,2701 E 7th St,Crash Service,30.260615,-97.711611,2017-12-23
9306,6700-7425 Ed Bluestein Blvd Nb,Traffic Hazard,30.316642,-97.663248,2017-12-23
9307,8800 S IH 35 SB,Crash Urgent,30.168987,-97.784944,2017-12-23
9308,10712 Topperwein Dr,Crash Service,30.384863,-97.706339,2017-12-23
9309,N Fm 620 Rd & Steiner Ranch Blvd,COLLISION,30.394772,-97.866917,2017-12-23
9310,100-222 E Riverside Dr,Traffic Hazard,30.257073,-97.746807,2017-12-23
9311,9300 Fm 2222 Rd,zSTALLED VEHICLE,30.387111,-97.82349,2017-12-23
9312,6000-6416 Ed Bluestein Blvd Sb,Traffic Hazard,30.299538,-97.661847,2017-12-24
9313,5725 E Parmer Ln,Crash Service,30.36853,-97.613107,2017-12-23
9314,S Ih 35 Svrd Nb & E Oltorf St,Traffic Impediment,30.233594,-97.740427,2017-12-23
9315,1026 Clayton Ln,Crash Service,30.318808,-97.70286,2017-12-23
9316,5109 Evans Ave,Crash Urgent,30.314419,-97.718655,2017-12-23
9317,90-99 N Ih 35 Svrd Nb,Traffic Hazard,30.260698,-97.735906,2017-12-23
9318,Dessau Rd & E Howard Ln,Traffic Hazard,30.403591,-97.638453,2017-12-23
9319,6400-6812 Sh 45 Wb,Traffic Hazard,30.182248,-97.900052,2017-12-23
9320,6000 S Ih 35 Sb,Crash Urgent,30.196197,-97.76606,2017-12-23
9321,3300-blk S Capital Of Texas Hwy Nb,COLLISION,30.251069,-97.806663,2017-12-23
9322,6900 Kellam Rd,Traffic Hazard,30.159039,-97.616113,2017-12-23
9323,N Quinlan Park Rd & N Fm 620 Rd,COLLISION WITH INJURY,30.389777,-97.88226,2017-12-23
9324,Pecan Park Blvd & N Fm 620 Rd Nb,Crash Urgent,30.465985,-97.80395,2017-12-23
9325,5434-6324 S Sh 130 Sb,COLLISION WITH INJURY,30.167768,-97.647669,2017-12-24
9326,3109-3121 W PARMER LN,Traffic Hazard,30.420673,-97.704857,2017-12-23
9327,10100 N Mopac Expy Sb,Traffic Hazard,30.39001,-97.734467,2017-12-23
9328,400 E Ben White Blvd Svrd Eb,zSTALLED VEHICLE,30.22055,-97.760343,2017-12-23
9329,6702 N Lamar Blvd,Crash Urgent,30.335405,-97.720343,2017-12-23
9330,2908 Loyola Ln,Crash Urgent,30.3135,-97.672451,2017-12-23
9331,710 E Ben White Blvd Svrd Wb,Crash Service,30.219201,-97.755821,2017-12-23
9332,9500 S Ih 35 Svrd Sb,Crash Service,30.162182,-97.789085,2017-12-23
9333,5600-5712 E Riverside Dr,Traffic Impediment,30.228374,-97.710506,2017-12-23
9334,2730 S Congress Ave,Crash Service,30.235104,-97.75667,2017-12-23
9335,6200 S Ih 35 Svrd Sb,Crash Service,30.194573,-97.76774,2017-12-23
9336,2600 howellwood dr,COLLISION,0,0,2017-12-23
9337,12707-12809 Fm 812 Rd,COLLISION,30.130892,-97.644818,2017-12-24
9338,Vargas Rd & Bastrop Hwy Sb,Traffic Hazard,30.239797,-97.688218,2017-12-24
9339,2800-2820 S LAMAR BLVD,Traffic Impediment,30.243717,-97.782256,2017-12-24
9340,E William Cannon Dr & S Ih 35 Svrd Nb,Traffic Impediment,30.190256,-97.770106,2017-12-24
9341,9705 Manchaca Rd,Crash Service,30.174982,-97.823175,2017-12-24
9342,21707 Hog Eye Rd,LOOSE LIVESTOCK,30.296176,-97.474887,2017-12-24
9343,1400 S 1st St,Crash Urgent,30.25065,-97.754632,2017-12-24
9344,2200 N Ih 35 Sb,zSTALLED VEHICLE,30.282798,-97.727424,2017-12-24
9345,1400-1922 W Ben White Blvd Wb,Crash Urgent,30.229965,-97.787963,2017-12-24
9346,Purple Sage Dr & Crystalbrook Dr,Traffic Impediment,30.308369,-97.652505,2017-12-24
9347,8000-8078 N Lamar Blvd Sb,Crash Urgent,30.348195,-97.712171,2017-12-24
9348,8900-9931 Fm 812 Rd,LOOSE LIVESTOCK,30.157645,-97.679133,2017-12-24
9349,1100 E Oltorf St,Crash Service,30.235579,-97.745421,2017-12-24
9350,0 Burnet Rd To Mopac Ramp,Crash Service,30.375331,-97.730192,2017-12-24
9351,12320 Alameda Trace Cir,Crash Urgent,30.429937,-97.747932,2017-12-24
9352,9323 Lime Creek Rd,COLLISION,30.465255,-97.904512,2017-12-24
9353,Barton Springs Rd & S 1st St,Traffic Hazard,30.258382,-97.750067,2017-12-24
9354,W Ben White Blvd Svrd Wb & Manchaca Rd,Traffic Impediment,30.230361,-97.788054,2017-12-24
9355,9029 RESEARCH BLVD SVRD NB,Crash Service,30.372859,-97.724961,2017-12-24
9356,8700-9111 E US 290 HWY SVRD EB,Crash Urgent,30.328166,-97.655295,2017-12-24
9357,S 1st St & W Ben White Blvd Svrd Wb,Crash Service,30.22688,-97.769241,2017-12-24
9358,12600 S Ih 35 Sb,Crash Urgent,30.119418,-97.804345,2017-12-24
9359,W Parmer Ln & Lamplight Village Ave,Traffic Hazard,30.415821,-97.695888,2017-12-24
9360,E William Cannon Dr & Elm Creek Dr,Traffic Hazard,30.187706,-97.76287,2017-12-24
9361,14500-blk E US 290 HWY EB,COLLISION,30.350734,-97.492004,2017-12-24
9362,Lake Creek Pkwy & N Us 183 Hwy Svrd Nb,zSTALLED VEHICLE,30.461425,-97.793557,2017-12-24
9363,6200-6224 La Calma Dr,Traffic Hazard,30.324136,-97.702715,2017-12-24
9364,Northwestern Ave & Webberville Rd,Crash Urgent,30.263237,-97.713368,2017-12-24
9365,Hudson Bend Rd & N Fm 620 Rd,TRFC HAZD/ DEBRIS,30.397674,-97.928911,2017-12-24
9366,Elmsgrove Dr & Stone Gate Dr,Traffic Impediment,30.284939,-97.677221,2017-12-24
9367,Brooks St & E Koenig Ln Svrd Wb,zSTALLED VEHICLE,30.322255,-97.708182,2017-12-24
9368,El Paso St & S 1st St,Crash Service,30.236734,-97.763028,2017-12-24
9369,0 E 290 Svrd Eb At Berkman Trn,Traffic Hazard,30.321136,-97.689192,2017-12-24
9370,IROQUOIS LN & BURLESON RD,Crash Urgent,30.227788,-97.735388,2017-12-24
9371,19800-blk Hodde Ln,COLLISION,30.462873,-97.551559,2017-12-24
9372,E Us 290 Hwy Svrd Eb & Tuscany Way,COLLISION,30.327846,-97.659346,2017-12-24
9373,8455 Spicewood Springs Rd,Traffic Impediment,30.427085,-97.784712,2017-12-24
9374,4201 Monterey Oaks Blvd,Crash Service,30.228647,-97.833604,2017-12-24
9375,110 E WILLIAM CANNON DR,Traffic Hazard,30.192917,-97.778091,2017-12-24
9376,6100 S Ih 35 Sb,Traffic Hazard,30.195818,-97.766356,2017-12-24
9377,9200 N Lamar Blvd,Crash Service,30.361117,-97.698085,2017-12-24
9378,Springdale Rd & Airport Blvd,Traffic Impediment,30.26561,-97.695509,2017-12-24
9379,1400-1922 W Ben White Blvd Wb,Crash Urgent,30.229965,-97.787963,2017-12-24
9380,Manchaca Rd & W Ben White Blvd Svrd Wb,Traffic Impediment,30.230361,-97.788054,2017-12-24
9381,13900-BLK N US 183 HWY SVRD NB,TRFC HAZD/ DEBRIS,30.47026,-97.797112,2017-12-25
9382,DESSAU RD & E BRAKER LN,Traffic Hazard,30.3725,-97.665833,2017-12-24
9383,HORSETHIEF TRL & SECTION HOUSE RD,LOOSE LIVESTOCK,30.120831,-97.832174,2017-12-24
9384,19213 Revolutionary Trl,BLOCKED DRIV/ HWY,30.356807,-97.512763,2017-12-24
9385,4900 S Us 183 Hwy Nb,COLLISION WITH INJURY,30.18004,-97.688417,2017-12-25
9386,3820-3840 N IH 35 SVRD SB,Traffic Hazard,30.295105,-97.719701,2017-12-24
9387,18110-18208 Easy St,TRFC HAZD/ DEBRIS,30.484202,-97.92493,2017-12-24
9388,9106 Japonica Ct,Traffic Impediment,30.181704,-97.819853,2017-12-24
9389,13437-13607 N Us 183 Hwy Nb,Traffic Hazard,30.452905,-97.791287,2017-12-24
9390,12800-13699 JACOBSON RD,LOOSE LIVESTOCK,30.396478,-97.490115,2017-12-24
9391,5432 S Sh 130 Sb,COLLISION WITH INJURY,30.174606,-97.639294,2017-12-24
9392,W 6th St & Guadalupe St,Crash Service,30.269024,-97.74626,2017-12-24
9393,W Ben White Blvd Svrd Wb & Victory Dr,Traffic Hazard,30.231994,-97.791512,2017-12-25
9394,11500 N Ih 35 Nb,Traffic Hazard,30.380316,-97.674333,2017-12-25
9395,8000 Burnet Rd,zSTALLED VEHICLE,30.358262,-97.730288,2017-12-25
9396,10211-11149 Research Blvd Nb,Traffic Hazard,30.405874,-97.745201,2017-12-25
9397,4008 S Lamar Blvd Svrd Sb,Crash Urgent,30.23626,-97.79259,2017-12-25
9398,6856-7524 E Us 290 Hwy Wb,Traffic Hazard,30.322032,-97.684066,2017-12-25
9399,4008 S Lamar Blvd Svrd Sb,Crash Urgent,30.23626,-97.79259,2017-12-25
9400,E Sh 71 Wb & Ross Rd,COLLISN/ LVNG SCN,30.186348,-97.609481,2017-12-25
9401,400-825 E Ben White Blvd Eb,Traffic Hazard,30.21911,-97.756779,2017-12-25
9402,14200 - 15924 FAGERQUIST RD,LOOSE LIVESTOCK,30.139083,-97.60514,2017-12-25
9403,E Oltorf St & S Congress Ave,Traffic Impediment,30.238795,-97.753554,2017-12-25
9404,E US 290 HWY WB & N FM 973 RD,COLLISION,30.349292,-97.538573,2017-12-25
9405,309 E 3RD ST,Crash Service,30.264547,-97.741404,2017-12-25
9406,4800 N Mopac Expy Sb,Traffic Hazard,30.32656,-97.755963,2017-12-25
9407,4600-4727 Tannehill Ln,Crash Service,30.284722,-97.670452,2017-12-25
9408,1200 S Ih 35 Sb,Traffic Impediment,30.246522,-97.735109,2017-12-26
9409,1000 S MOPAC EXPY SB,Traffic Hazard,30.26475,-97.78583,2017-12-25
9410,E Stassney Ln & Teri Rd,Crash Urgent,30.191283,-97.731155,2017-12-25
9411,17402-17408 PEARCE LN,COLLISION WITH INJURY,30.141488,-97.568006,2017-12-25
9412,E William Cannon Dr & S Ih 35 Svrd Sb,Crash Service,30.190674,-97.770881,2017-12-25
9413,8100 N Mopac Expy Sb,Traffic Hazard,30.366137,-97.74309,2017-12-25
9414,E BEN WHITE BLVD SVRD WB & WOODWARD ST,Crash Urgent,30.216535,-97.744017,2017-12-25
9415,0 BASTROP SB TO E SH 71 EB RAMP,Traffic Hazard,30.224122,-97.681835,2017-12-25
9416,0 S Ih 35 Sb To St Edwards Ramp,Traffic Hazard,30.231203,-97.742975,2017-12-25
9417,9300 Georgian Dr,Traffic Impediment,30.360681,-97.693518,2017-12-25
9418,6131-6211 E BEN WHITE BLVD EB,Traffic Hazard,30.212217,-97.712248,2017-12-25
9419,5600-5800 N Mopac Expy Sb,Traffic Hazard,30.339643,-97.754358,2017-12-25
9420,11700 Research Blvd Sb,Traffic Hazard,30.42051,-97.747316,2017-12-25
9421,12500 RESEARCH BLVD SB,Traffic Hazard,30.429989,-97.761282,2017-12-25
9422,5000 S Ih 35 Sb,Traffic Hazard,30.204615,-97.759247,2017-12-25
9423,6615 N Mopac Expy Nb,Traffic Hazard,30.34855,-97.749696,2017-12-26
9424,600-1024 W Ben White Blvd Wb,Traffic Hazard,30.226744,-97.769437,2017-12-25
9425,600-1025 W Ben White Blvd Eb,Traffic Hazard,30.227617,-97.773101,2017-12-25
